kernel_name,duration_us,timestamp,grid_size,block_size,registers_per_thread,shared_mem_bytes,static_shared_mem_bytes,dynamic_shared_mem_bytes,occupancy,memory_throughput_gbps,compute_throughput_pct,l1_hit_rate,l1_bytes_total,l1_utilization,l2_hit_rate,l2_bytes_total,l2_bytes_miss,l2_utilization,dram_read_bytes,dram_write_bytes,dram_utilization,global_load_efficiency,global_store_efficiency,global_load_transactions,global_store_transactions,shared_utilization,shared_bank_conflicts
ucopy_f32,2.43,2026-09-11T18:05:34.812047,"6,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.749,2026-09-11T18:05:34.812061,"6,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.247,2026-09-11T18:05:34.812074,"6,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col_f32,2.334,2026-09-11T18:05:34.812092,"14,1,1","1024,1,1",36,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.357,2026-09-11T18:05:34.812110,"1,6,36","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.886,2026-09-11T18:05:34.812123,"1,12,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.334,2026-09-11T18:05:34.812136,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.686,2026-09-11T18:05:34.812149,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.15,2026-09-11T18:05:34.812162,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col_f32,2.302,2026-09-11T18:05:34.812175,"7,1,1","1024,1,1",36,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.261,2026-09-11T18:05:34.812188,"1,2,72","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",3.133,2026-09-11T18:05:34.812210,"1,3,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.461,2026-09-11T18:05:34.812233,"2,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.622,2026-09-11T18:05:34.812247,"2,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.183,2026-09-11T18:05:34.812262,"2,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.717,2026-09-11T18:05:34.812276,"32,1,1","32,4,1",159,528,0,528,,,,,,,,,,,,,,,,,,,
badd_f32,1.119,2026-09-11T18:05:34.812289,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.087,2026-09-11T18:05:34.812302,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.11,2026-09-11T18:05:34.812316,"1,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,2.781,2026-09-11T18:05:34.812329,"1,12,6","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.502,2026-09-11T18:05:34.812342,"1,23,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.046,2026-09-11T18:05:34.812364,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.461,2026-09-11T18:05:34.812380,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.15,2026-09-11T18:05:34.812393,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.238,2026-09-11T18:05:34.812406,"2,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.42,2026-09-11T18:05:34.812419,"1,6,24","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.662,2026-09-11T18:05:34.812432,"1,12,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.141,2026-09-11T18:05:34.812446,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.461,2026-09-11T18:05:34.812459,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.119,2026-09-11T18:05:34.812472,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.365,2026-09-11T18:05:34.812485,"2,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.357,2026-09-11T18:05:34.812498,"1,3,48","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",2.526,2026-09-11T18:05:34.812511,"1,6,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.302,2026-09-11T18:05:34.812524,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.43,2026-09-11T18:05:34.812537,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.151,2026-09-11T18:05:34.812550,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void dot_kernel<float, (int)128, (int)0, cublasDotParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>>(T4)",2.685,2026-09-11T18:05:34.812563,"18,1,96","128,1,1",28,512,512,0,,,,,,,,,,,,,,,,,,,
"void reduce_1Block_kernel<float, (int)128, (int)7, cublasGemvTensorStridedBatched<float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(const T1 *, T1, T4, int, const T1 *, T1, T5, T6, cublasPointerMode_t, cublasLtEpilogue_t, cublasGemvTensorStridedBatched<const biasType<T6::value_type, T1>::type>)",1.343,2026-09-11T18:05:34.812584,"1,1,96","128,1,1",28,768,768,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.087,2026-09-11T18:05:34.812600,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.087,2026-09-11T18:05:34.812615,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",1.662,2026-09-11T18:05:34.812628,"2,1,1","4,16,1",166,320,0,320,,,,,,,,,,,,,,,,,,,
badd_f32,1.118,2026-09-11T18:05:34.812641,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.087,2026-09-11T18:05:34.812654,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.087,2026-09-11T18:05:34.812667,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.055,2026-09-11T18:05:34.812680,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.086,2026-09-11T18:05:34.812693,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
layernorm_f32,2.622,2026-09-11T18:05:34.812706,"1,1,1","32,1,1",28,256,256,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.087,2026-09-11T18:05:34.812719,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.055,2026-09-11T18:05:34.812732,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.023,2026-09-11T18:05:34.812745,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.589,2026-09-11T18:05:34.812758,"32,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.15,2026-09-11T18:05:34.812771,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.119,2026-09-11T18:05:34.812785,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void gemv2T_kernel_val<int, int, float, float, float, float, (int)128, (int)16, (int)2, (int)2, (bool)0, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)",2.525,2026-09-11T18:05:34.812800,"64,1,1","128,1,1",47,1536,1536,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.151,2026-09-11T18:05:34.812813,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
bmaximum_f32,2.014,2026-09-11T18:05:34.812826,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
bminimum_f32,1.982,2026-09-11T18:05:34.812840,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.749,2026-09-11T18:05:34.812853,"64,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.215,2026-09-11T18:05:34.812893,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.301,2026-09-11T18:05:34.812912,"32,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.182,2026-09-11T18:05:34.812926,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.118,2026-09-11T18:05:34.812940,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void gemv2T_kernel_val<int, int, float, float, float, float, (int)128, (int)16, (int)4, (int)4, (bool)0, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)",3.868,2026-09-11T18:05:34.812953,"512,1,1","128,1,1",59,2560,2560,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.214,2026-09-11T18:05:34.812966,"4,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
im2col_f32,2.302,2026-09-11T18:05:34.812980,"7,1,1","1024,1,1",36,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.452,2026-09-11T18:05:34.812994,"1,24,9","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.47,2026-09-11T18:05:34.813008,"1,48,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.365,2026-09-11T18:05:34.813021,"6,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.685,2026-09-11T18:05:34.813034,"6,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.215,2026-09-11T18:05:34.813047,"6,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col_f32,2.334,2026-09-11T18:05:34.813060,"14,1,1","1024,1,1",36,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.325,2026-09-11T18:05:34.813073,"1,6,36","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.885,2026-09-11T18:05:34.813086,"1,12,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.334,2026-09-11T18:05:34.813099,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.654,2026-09-11T18:05:34.813112,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.151,2026-09-11T18:05:34.813131,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col_f32,2.302,2026-09-11T18:05:34.813154,"7,1,1","1024,1,1",36,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.26,2026-09-11T18:05:34.813168,"1,2,72","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",3.196,2026-09-11T18:05:34.813184,"1,3,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.461,2026-09-11T18:05:34.813197,"2,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.653,2026-09-11T18:05:34.813209,"2,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.151,2026-09-11T18:05:34.813222,"2,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.526,2026-09-11T18:05:34.813238,"32,1,1","32,4,1",159,528,0,528,,,,,,,,,,,,,,,,,,,
badd_f32,1.119,2026-09-11T18:05:34.813252,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.087,2026-09-11T18:05:34.813265,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.078,2026-09-11T18:05:34.813279,"1,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,2.781,2026-09-11T18:05:34.813292,"1,12,6","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.534,2026-09-11T18:05:34.813305,"1,23,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.078,2026-09-11T18:05:34.813318,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.462,2026-09-11T18:05:34.813331,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.183,2026-09-11T18:05:34.813345,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.301,2026-09-11T18:05:34.813358,"2,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.42,2026-09-11T18:05:34.813371,"1,6,24","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.663,2026-09-11T18:05:34.813384,"1,12,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.142,2026-09-11T18:05:34.813397,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.461,2026-09-11T18:05:34.813415,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.151,2026-09-11T18:05:34.813439,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.302,2026-09-11T18:05:34.813455,"2,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.325,2026-09-11T18:05:34.813476,"1,3,48","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",2.526,2026-09-11T18:05:34.813499,"1,6,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.334,2026-09-11T18:05:34.813513,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.493,2026-09-11T18:05:34.813526,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.151,2026-09-11T18:05:34.813539,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void dot_kernel<float, (int)128, (int)0, cublasDotParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>>(T4)",2.749,2026-09-11T18:05:34.813554,"18,1,96","128,1,1",28,512,512,0,,,,,,,,,,,,,,,,,,,
"void reduce_1Block_kernel<float, (int)128, (int)7, cublasGemvTensorStridedBatched<float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(const T1 *, T1, T4, int, const T1 *, T1, T5, T6, cublasPointerMode_t, cublasLtEpilogue_t, cublasGemvTensorStridedBatched<const biasType<T6::value_type, T1>::type>)",1.31,2026-09-11T18:05:34.813567,"1,1,96","128,1,1",28,768,768,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.119,2026-09-11T18:05:34.813580,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.119,2026-09-11T18:05:34.813593,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",1.502,2026-09-11T18:05:34.813606,"2,1,1","4,16,1",166,320,0,320,,,,,,,,,,,,,,,,,,,
badd_f32,1.119,2026-09-11T18:05:34.813619,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.086,2026-09-11T18:05:34.813632,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.119,2026-09-11T18:05:34.813645,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.087,2026-09-11T18:05:34.813658,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.086,2026-09-11T18:05:34.813671,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
layernorm_f32,2.621,2026-09-11T18:05:34.813683,"1,1,1","32,1,1",28,256,256,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.087,2026-09-11T18:05:34.813696,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.087,2026-09-11T18:05:34.813709,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.054,2026-09-11T18:05:34.813740,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.27,2026-09-11T18:05:34.813758,"32,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.247,2026-09-11T18:05:34.813773,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.151,2026-09-11T18:05:34.813786,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void gemv2T_kernel_val<int, int, float, float, float, float, (int)128, (int)16, (int)2, (int)2, (bool)0, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)",2.429,2026-09-11T18:05:34.813799,"64,1,1","128,1,1",47,1536,1536,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.151,2026-09-11T18:05:34.813813,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
bmaximum_f32,1.951,2026-09-11T18:05:34.813826,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
bminimum_f32,1.982,2026-09-11T18:05:34.813839,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.909,2026-09-11T18:05:34.813853,"64,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.215,2026-09-11T18:05:34.813866,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.301,2026-09-11T18:05:34.813879,"32,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.183,2026-09-11T18:05:34.813911,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.119,2026-09-11T18:05:34.813927,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void gemv2T_kernel_val<int, int, float, float, float, float, (int)128, (int)16, (int)4, (int)4, (bool)0, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)",3.836,2026-09-11T18:05:34.813943,"512,1,1","128,1,1",59,2560,2560,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.279,2026-09-11T18:05:34.813956,"4,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
im2col_f32,2.334,2026-09-11T18:05:34.813969,"7,1,1","1024,1,1",36,0,0,0,,,,,,,,,,,,,,,,,,,
