kernel_name,duration_us,timestamp,grid_size,block_size,registers_per_thread,shared_mem_bytes,static_shared_mem_bytes,dynamic_shared_mem_bytes,occupancy,memory_throughput_gbps,compute_throughput_pct,l1_hit_rate,l1_bytes_total,l1_utilization,l2_hit_rate,l2_bytes_total,l2_bytes_miss,l2_utilization,dram_read_bytes,dram_write_bytes,dram_utilization,global_load_efficiency,global_store_efficiency,global_load_transactions,global_store_transactions,shared_utilization,shared_bank_conflicts
urelu_f32,1.148,2026-09-11T18:05:41.252828,"2,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.965,2026-09-11T18:05:41.252842,"32,1,1","32,4,1",159,528,0,528,,,,,,,,,,,,,,,,,,,
badd_f32,1.115,2026-09-11T18:05:41.252856,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.052,2026-09-11T18:05:41.252869,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.105,2026-09-11T18:05:41.252883,"1,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,2.773,2026-09-11T18:05:41.252896,"1,12,6","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.531,2026-09-11T18:05:41.252910,"1,23,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.104,2026-09-11T18:05:41.252923,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.487,2026-09-11T18:05:41.252936,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.148,2026-09-11T18:05:41.252950,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.296,2026-09-11T18:05:41.252976,"2,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.443,2026-09-11T18:05:41.252990,"1,6,24","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.626,2026-09-11T18:05:41.253003,"1,12,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.136,2026-09-11T18:05:41.253018,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.423,2026-09-11T18:05:41.253031,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.148,2026-09-11T18:05:41.253044,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.264,2026-09-11T18:05:41.253057,"2,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.348,2026-09-11T18:05:41.253069,"1,3,48","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",2.519,2026-09-11T18:05:41.253082,"1,6,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.296,2026-09-11T18:05:41.253095,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.424,2026-09-11T18:05:41.253107,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.148,2026-09-11T18:05:41.253121,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void dot_kernel<float, (int)128, (int)0, cublasDotParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>>(T4)",2.582,2026-09-11T18:05:41.253135,"18,1,96","128,1,1",28,512,512,0,,,,,,,,,,,,,,,,,,,
"void reduce_1Block_kernel<float, (int)128, (int)7, cublasGemvTensorStridedBatched<float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(const T1 *, T1, T4, int, const T1 *, T1, T5, T6, cublasPointerMode_t, cublasLtEpilogue_t, cublasGemvTensorStridedBatched<const biasType<T6::value_type, T1>::type>)",1.307,2026-09-11T18:05:41.253149,"1,1,96","128,1,1",28,768,768,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.084,2026-09-11T18:05:41.253163,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.084,2026-09-11T18:05:41.253177,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",1.625,2026-09-11T18:05:41.253189,"2,1,1","4,16,1",166,320,0,320,,,,,,,,,,,,,,,,,,,
badd_f32,1.116,2026-09-11T18:05:41.253202,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.052,2026-09-11T18:05:41.253215,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.084,2026-09-11T18:05:41.253228,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.052,2026-09-11T18:05:41.253241,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.052,2026-09-11T18:05:41.253254,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
layernorm_f32,2.582,2026-09-11T18:05:41.253268,"1,1,1","32,1,1",28,256,256,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.084,2026-09-11T18:05:41.253281,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.052,2026-09-11T18:05:41.253294,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.053,2026-09-11T18:05:41.253308,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.136,2026-09-11T18:05:41.253322,"32,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.148,2026-09-11T18:05:41.253335,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.116,2026-09-11T18:05:41.253348,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void gemv2T_kernel_val<int, int, float, float, float, float, (int)128, (int)16, (int)2, (int)2, (bool)0, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)",2.519,2026-09-11T18:05:41.253361,"64,1,1","128,1,1",47,1536,1536,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.148,2026-09-11T18:05:41.253374,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
bmaximum_f32,1.977,2026-09-11T18:05:41.253387,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
bminimum_f32,1.976,2026-09-11T18:05:41.253400,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.837,2026-09-11T18:05:41.253412,"64,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.212,2026-09-11T18:05:41.253425,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.136,2026-09-11T18:05:41.253440,"32,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.18,2026-09-11T18:05:41.253453,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.116,2026-09-11T18:05:41.253465,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void gemv2T_kernel_val<int, int, float, float, float, float, (int)128, (int)16, (int)4, (int)4, (bool)0, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)",3.826,2026-09-11T18:05:41.253481,"512,1,1","128,1,1",59,2560,2560,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.243,2026-09-11T18:05:41.253494,"4,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.084,2026-09-11T18:05:41.253507,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.053,2026-09-11T18:05:41.253520,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.084,2026-09-11T18:05:41.253533,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.18,2026-09-11T18:05:41.253547,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.18,2026-09-11T18:05:41.253560,"4,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
im2col_f32,2.263,2026-09-11T18:05:41.253573,"7,1,1","1024,1,1",36,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.444,2026-09-11T18:05:41.253587,"1,24,9","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.498,2026-09-11T18:05:41.253600,"1,48,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.392,2026-09-11T18:05:41.253631,"6,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.71,2026-09-11T18:05:41.253656,"6,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.212,2026-09-11T18:05:41.253672,"6,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col_f32,2.36,2026-09-11T18:05:41.253689,"14,1,1","1024,1,1",36,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.284,2026-09-11T18:05:41.253703,"1,6,36","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.882,2026-09-11T18:05:41.253716,"1,12,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.327,2026-09-11T18:05:41.253729,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.646,2026-09-11T18:05:41.253742,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.148,2026-09-11T18:05:41.253755,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col_f32,2.295,2026-09-11T18:05:41.253768,"7,1,1","1024,1,1",36,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.253,2026-09-11T18:05:41.253781,"1,2,72","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",3.188,2026-09-11T18:05:41.253794,"1,3,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.488,2026-09-11T18:05:41.253807,"2,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.646,2026-09-11T18:05:41.253820,"2,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.148,2026-09-11T18:05:41.253833,"2,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.55,2026-09-11T18:05:41.253847,"32,1,1","32,4,1",159,528,0,528,,,,,,,,,,,,,,,,,,,
badd_f32,1.116,2026-09-11T18:05:41.253860,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.052,2026-09-11T18:05:41.253873,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.073,2026-09-11T18:05:41.253886,"1,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,2.773,2026-09-11T18:05:41.253901,"1,12,6","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.498,2026-09-11T18:05:41.253914,"1,23,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.072,2026-09-11T18:05:41.253927,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.423,2026-09-11T18:05:41.253939,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.147,2026-09-11T18:05:41.253952,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.264,2026-09-11T18:05:41.253965,"2,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.412,2026-09-11T18:05:41.253980,"1,6,24","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.658,2026-09-11T18:05:41.253993,"1,12,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.136,2026-09-11T18:05:41.254006,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.455,2026-09-11T18:05:41.254020,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.148,2026-09-11T18:05:41.254033,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,2.264,2026-09-11T18:05:41.254046,"2,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.315,2026-09-11T18:05:41.254059,"1,3,48","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",2.519,2026-09-11T18:05:41.254072,"1,6,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.296,2026-09-11T18:05:41.254085,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.454,2026-09-11T18:05:41.254112,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.148,2026-09-11T18:05:41.254129,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void dot_kernel<float, (int)128, (int)0, cublasDotParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>>(T4)",2.646,2026-09-11T18:05:41.254142,"18,1,96","128,1,1",28,512,512,0,,,,,,,,,,,,,,,,,,,
"void reduce_1Block_kernel<float, (int)128, (int)7, cublasGemvTensorStridedBatched<float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(const T1 *, T1, T4, int, const T1 *, T1, T5, T6, cublasPointerMode_t, cublasLtEpilogue_t, cublasGemvTensorStridedBatched<const biasType<T6::value_type, T1>::type>)",1.275,2026-09-11T18:05:41.254156,"1,1,96","128,1,1",28,768,768,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.084,2026-09-11T18:05:41.254169,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.084,2026-09-11T18:05:41.254182,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",1.498,2026-09-11T18:05:41.254195,"2,1,1","4,16,1",166,320,0,320,,,,,,,,,,,,,,,,,,,
badd_f32,1.115,2026-09-11T18:05:41.254210,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.084,2026-09-11T18:05:41.254224,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.052,2026-09-11T18:05:41.254237,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.053,2026-09-11T18:05:41.254250,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.052,2026-09-11T18:05:41.254263,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
layernorm_f32,2.614,2026-09-11T18:05:41.254276,"1,1,1","32,1,1",28,256,256,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.084,2026-09-11T18:05:41.254289,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.052,2026-09-11T18:05:41.254302,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.084,2026-09-11T18:05:41.254315,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.009,2026-09-11T18:05:41.254328,"32,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.18,2026-09-11T18:05:41.254342,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.115,2026-09-11T18:05:41.254355,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void gemv2T_kernel_val<int, int, float, float, float, float, (int)128, (int)16, (int)2, (int)2, (bool)0, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)",2.359,2026-09-11T18:05:41.254368,"64,1,1","128,1,1",47,1536,1536,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.147,2026-09-11T18:05:41.254383,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
bmaximum_f32,2.008,2026-09-11T18:05:41.254396,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
bminimum_f32,2.009,2026-09-11T18:05:41.254409,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",1.944,2026-09-11T18:05:41.254422,"64,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.243,2026-09-11T18:05:41.254435,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",2.04,2026-09-11T18:05:41.254448,"32,1,1","16,16,1",159,1088,0,1088,,,,,,,,,,,,,,,,,,,
badd_f32,1.148,2026-09-11T18:05:41.254461,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.085,2026-09-11T18:05:41.254474,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
"void gemv2T_kernel_val<int, int, float, float, float, float, (int)128, (int)16, (int)4, (int)4, (bool)0, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)",3.858,2026-09-11T18:05:41.254488,"512,1,1","128,1,1",59,2560,2560,0,,,,,,,,,,,,,,,,,,,
badd_f32,1.211,2026-09-11T18:05:41.254501,"4,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.084,2026-09-11T18:05:41.254514,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.084,2026-09-11T18:05:41.254527,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.052,2026-09-11T18:05:41.254541,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.148,2026-09-11T18:05:41.254555,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,1.179,2026-09-11T18:05:41.254568,"4,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
im2col_f32,2.295,2026-09-11T18:05:41.254581,"7,1,1","1024,1,1",36,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,3.412,2026-09-11T18:05:41.254602,"1,24,9","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",1.499,2026-09-11T18:05:41.254616,"1,48,1","32,16,1",44,0,0,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,2.391,2026-09-11T18:05:41.254629,"6,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,2.679,2026-09-11T18:05:41.254642,"6,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,1.212,2026-09-11T18:05:41.254654,"6,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col_f32,2.295,2026-09-11T18:05:41.254667,"14,1,1","1024,1,1",36,0,0,0,,,,,,,,,,,,,,,,,,,
