kernel_name,duration_us,timestamp,grid_size,block_size,registers_per_thread,shared_mem_bytes,static_shared_mem_bytes,dynamic_shared_mem_bytes,occupancy,memory_throughput_gbps,compute_throughput_pct,l1_hit_rate,l1_bytes_total,l1_utilization,l2_hit_rate,l2_bytes_total,l2_bytes_miss,l2_utilization,dram_read_bytes,dram_write_bytes,dram_utilization,global_load_efficiency,global_store_efficiency,global_load_transactions,global_store_transactions,shared_utilization,shared_bank_conflicts
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)5, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",42.784,2026-09-02T10:38:03.618022,"32,1,1","8,4,1",166,144,0,144,,,,,,,,,,,,,,,,,,,
badd_f32,11.392,2026-09-02T10:38:03.618370,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,7.68,2026-09-02T10:38:03.618411,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,18.048,2026-09-02T10:38:03.618444,"1,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x128_tn,21.696,2026-09-02T10:38:03.618475,"1,3,1","256,1,1",57,16384,16384,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,16.736,2026-09-02T10:38:03.618510,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,20.48,2026-09-02T10:38:03.618544,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,8.96,2026-09-02T10:38:03.618575,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,17.088,2026-09-02T10:38:03.618606,"2,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x128_tn,22.528,2026-09-02T10:38:03.618637,"1,2,1","256,1,1",57,16384,16384,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,16.256,2026-09-02T10:38:03.618668,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,18.72,2026-09-02T10:38:03.618698,"3,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
urelu_f32,8.576,2026-09-02T10:38:03.618729,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
im2col1d_f32,17.312,2026-09-02T10:38:03.618761,"2,1,1","1024,1,1",40,0,0,0,,,,,,,,,,,,,,,,,,,
ampere_sgemm_32x32_sliced1x4_tn,26.464,2026-09-02T10:38:03.618797,"1,3,1","128,1,1",86,32768,32768,0,,,,,,,,,,,,,,,,,,,
ucopy_f32,17.6,2026-09-02T10:38:03.618829,"3,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
